participant_code,city,weekend_number_global,property_slug,clutter_treatment,clutter_high,cue_recognition,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,visual_complexity,whole_experiment_time_seconds,choice_task_time_seconds,gender,age,student_status,household_structure,paris_resident,booking_familiarity,belief_thumb_quality,noticed_decoy_checkmark,noticed_decoy_badge,accommodation_preference_open,choice_process_open,belief_thumb_meaning_open,thumb_use_open,feedback_open,failed_comprehension_prize,failed_comprehension_choice_city_weekend,failed_comprehension_no_cancellation,preference_consistency,cued_choice_preference_consistency,n_hotels_in_choice_set,property_page_visits_number,decision_time_seconds,decision_time_imputed,loading_time_seconds,cued_weekend,listing_chosen,listing_clicked,listing_n_clicks,time_on_listing_page_seconds,cluster,cued_listing,checkin,choice_set,would_be_cued,is_substitute_listing,replaced_property_slug
synth0001,arcachon,1,c6x3ovh9dvr1ed78xwzffbcubje69i2lt,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,9,321.23101392760873,FALSE,147.58107461361215,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-02,choice_set_1,FALSE,FALSE,NA
synth0001,arcachon,4,udexl19blal4aj4cqdykjpg84uz2-mdh8imeldyjcqz,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_4,TRUE,FALSE,NA
synth0001,arcachon,4,tlt18cl84twjz4a8men0065a5n6tccw6ffnthi99og2o3pq,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,arcachon,4,shkj01,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,TRUE,2,NA,1,FALSE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,arcachon,4,31p5w-g-lf3qw,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_4,TRUE,FALSE,NA
synth0001,arcachon,4,1-avural824axcabmfvgl2am48yyo-kxs86yqlkem5u,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,TRUE,TRUE,13,NA,2,TRUE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,arcachon,4,00b0ld1g41mzjacagibnu2rl,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_4,TRUE,FALSE,NA
synth0001,arcachon,4,y8zi6n0lnl5twvdme9t63iim7420i1olr,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,arcachon,4,opwlkrmoddw-m1tn4wf733gn-h4cy5lsympe-hlb6slowam3b,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,arcachon,4,fc6-lf,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,6,79.60042316722684,FALSE,153.32201720308512,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_4,FALSE,FALSE,NA
synth0001,sete,5,gb8kficw57j2dl1tw207uczls,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_1,FALSE,TRUE,j03f653e22ffszqlbv707d-pb-
synth0001,sete,5,1em8p999a1rd5j7ucttcnojebgp9wm6rylq9lbnq27edg4h,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,TRUE,11,232.82034806790762,1,FALSE,2026-11-13,choice_set_1,TRUE,FALSE,NA
synth0001,sete,5,rxsc100bj0f03e4ttfbzcptiy5gmzyl02xb6nvo8s2qy1sli0fbw5mkfas,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_1,FALSE,FALSE,NA
synth0001,sete,5,h4gloi44ozunahkb0cx1o8i7fy,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_1,FALSE,FALSE,NA
synth0001,sete,5,04wtik2c5i,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,TRUE,TRUE,9,177.426640028134,3,FALSE,2026-11-13,choice_set_1,TRUE,FALSE,NA
synth0001,sete,5,hcqoa83lq0c5bgnyhrgltjs5m4r1,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_1,TRUE,FALSE,NA
synth0001,sete,5,t2xufgdz6zc5257ydbl,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_1,FALSE,FALSE,NA
synth0001,sete,5,j1xkg8vhygs8war87p5ga80d22-dfnng7x3,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,TRUE,4,NA,3,FALSE,2026-11-13,choice_set_1,FALSE,FALSE,NA
synth0001,sete,5,0eg0ukvdbtrx78u0b2,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,2,445.0335756870918,FALSE,165.34969686483964,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_1,FALSE,FALSE,NA
synth0001,sete,6,anafl21-9l9wk5vj57uhx87w848revrpn781vzyo,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,FALSE,NA,9,9,126.48302310449071,FALSE,37.180263665970415,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-30,choice_set_2,FALSE,FALSE,NA
